[EMBEDDING][INFO]: Loading model all-MiniLM-L6-v2...
[EMBEDDING][INFO]: Embedding column 'title'...
[EMBEDDING][INFO]: Embedding column 'tags'...
[EMBEDDING][INFO]: Embedding column 'description'...
Preprocessing complete. Final shape: (1000, 1181)
         2362319229 function calls (2358581797 primitive calls) in 1044.928 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      110    0.005    0.000    0.036    0.000 inspect.py:1101(getblock)
4170/1059    0.005    0.000    0.006    0.000 sre_parse.py:175(getwidth)
       21    0.005    0.000    0.005    0.000 {method 'write' of '_ssl._SSLSocket' objects}
      107    0.005    0.000    0.007    0.000 url.py:210(_encode_invalid_chars)
    25822    0.005    0.000    0.013    0.000 feedparser.py:128(__next__)
        5    0.005    0.001    0.028    0.006 _config_module.py:240(get_assignments_with_compile_ignored_comments)
     7283    0.005    0.000    0.039    0.000 <frozen importlib._bootstrap>:169(__enter__)
       70    0.005    0.000    0.014    0.000 feedparser.py:471(_parse_headers)
2371/2363    0.005    0.000    0.007    0.000 generic.py:6303(__getattr__)
      993    0.005    0.000    0.005    0.000 {method 'copy' of 'dict' objects}
     1242    0.005    0.000    0.005    0.000 warnings.py:458(__enter__)
    24114    0.005    0.000    0.010    0.000 sre_parse.py:255(get)
    38975    0.005    0.000    0.005    0.000 {built-in method builtins.min}
    47991    0.005    0.000    0.005    0.000 {method 'items' of 'dict' objects}
     3746    0.005    0.000    0.009    0.000 dataclasses.py:663(_is_type)
     3584    0.005    0.000    0.011    0.000 numerictypes.py:471(issubdtype)
     1187    0.005    0.000    0.025    0.000 fromnumeric.py:69(_wrapreduction)
7293/7285    0.005    0.000    0.016    0.000 {built-in method numpy.asarray}
     2305    0.005    0.000    0.015    0.000 blocks.py:261(_standardize_fill_value)
     1744    0.005    0.000    0.006    0.000 _ops.py:120(inner)
      766    0.005    0.000    0.084    0.000 dataclasses.py:527(_init_fn)
     2338    0.005    0.000    0.015    0.000 blocks.py:2776(new_block_2d)
        4    0.005    0.001    0.005    0.001 {built-in method _ctypes.dlopen}
     1248    0.005    0.000    0.036    0.000 dropout.py:69(forward)
     4031    0.005    0.000    0.118    0.000 re.py:288(_compile)
    38783    0.004    0.000    0.004    0.000 {built-in method _imp.release_lock}
     5020    0.004    0.000    0.076    0.000 codecs.py:319(decode)
     1193    0.004    0.000    0.014    0.000 managers.py:1863(from_array)
    10826    0.004    0.000    0.006    0.000 <frozen importlib._bootstrap>:404(parent)
     7414    0.004    0.000    0.022    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
     3149    0.004    0.000    0.159    0.000 inspect.py:3252(signature)
     3502    0.004    0.000    0.033    0.000 blocks.py:1353(take_nd)
    18022    0.004    0.000    0.006    0.000 inspect.py:199(ismethod)
       96    0.004    0.000    0.085    0.001 modeling_attn_mask_utils.py:435(_prepare_4d_attention_mask_for_sdpa)
     1863    0.004    0.000    0.004    0.000 {built-in method torch._C._dispatch_has_kernel}
      453    0.004    0.000    0.027    0.000 wrappers.py:255(_out_wrapper)
     2304    0.004    0.000    0.009    0.000 indexing.py:1452(_convert_to_indexer)
     2325    0.004    0.000    0.009    0.000 blocks.py:2884(ensure_block_shape)
    38783    0.004    0.000    0.004    0.000 {built-in method _imp.acquire_lock}
     1154    0.004    0.000    0.039    0.000 astype.py:191(astype_array_safe)
     2332    0.004    0.000    0.004    0.000 {method 'reshape' of 'numpy.ndarray' objects}
        1    0.004    0.004    0.012    0.012 {built-in method torch._C._initExtension}
      576    0.004    0.000    0.004    0.000 {method 'reshape' of 'torch._C.TensorBase' objects}
       96    0.004    0.000   57.560    0.600 modeling_bert.py:880(forward)
 3133/995    0.004    0.000    0.005    0.000 import_utils.py:2649(flatten_dict)
      487    0.004    0.000    0.005    0.000 utils.py:122(is_tensorlist_like_type)
     4518    0.004    0.000    0.039    0.000 take.py:59(take_nd)
    31598    0.004    0.000    0.004    0.000 assumptions.py:489(as_property)
     1483    0.004    0.000    0.009    0.000 _docscrape.py:168(_is_at_section)
     8364    0.004    0.000    0.038    0.000 <frozen importlib._bootstrap>:391(cached)
     6032    0.004    0.000    0.009    0.000 conflict.py:12(consistent)
     1152    0.004    0.000    0.018    0.000 _dtype.py:34(__str__)
     1886    0.004    0.000    0.010    0.000 _docscrape.py:67(read_to_condition)
     1000    0.004    0.000    0.007    0.000 ECS_CA4_P3.py:39(count_tags_loop)
    16370    0.004    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
    31882    0.004    0.000    0.004    0.000 {method '__exit__' of '_thread.lock' objects}
    12281    0.004    0.000    0.005    0.000 inspect.py:2969(<genexpr>)
      913    0.004    0.000    0.038    0.000 __init__.py:64(_add_op_to_registry)
     4648    0.004    0.000    0.010    0.000 common.py:1200(is_bool_dtype)
     4275    0.004    0.000    0.034    0.000 <frozen importlib._bootstrap_external>:510(_get_cached)
     3467    0.004    0.000    0.012    0.000 missing.py:728(is_valid_na_for_dtype)
     1152    0.004    0.000    0.007    0.000 indexing.py:829(_ensure_listlike_indexer)
       96    0.004    0.000    0.688    0.007 tokenization_utils_base.py:3088(batch_encode_plus)
       95    0.004    0.000    0.016    0.000 std.py:464(format_meter)
    14468    0.004    0.000    0.005    0.000 {method 'update' of 'dict' objects}
     1162    0.004    0.000    0.024    0.000 fromnumeric.py:3052(max)
     3000    0.004    0.000    0.190    0.000 SentenceTransformer.py:1985(_text_length)
        2    0.004    0.002    0.164    0.082 construction.py:793(to_arrays)
    28290    0.004    0.000    0.004    0.000 {method 'partition' of 'str' objects}
    15289    0.004    0.000    0.005    0.000 enum.py:678(__new__)
     1196    0.004    0.000    0.004    0.000 base.py:5335(__contains__)
      576    0.004    0.000    0.004    0.000 {method 'transpose' of 'torch._C.TensorBase' objects}
     4276    0.004    0.000    0.021    0.000 <frozen importlib._bootstrap_external>:1531(_get_spec)
    45487    0.004    0.000    0.004    0.000 {method 'lstrip' of 'str' objects}
     4088    0.004    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:618(_validate_timestamp_pyc)
     1152    0.004    0.000    0.428    0.000 managers.py:372(setitem)
     2243    0.004    0.000    0.005    0.000 typing_extensions.py:3092(_has_generic_or_protocol_as_origin)
    30506    0.004    0.000    0.004    0.000 {built-in method _thread.get_ident}
 1886/371    0.004    0.000    0.004    0.000 {built-in method _abc._abc_subclasscheck}
       96    0.004    0.000    0.022    0.000 modeling_bert.py:699(forward)
     5813    0.004    0.000    0.009    0.000 frame.py:1648(__len__)
      124    0.004    0.000    0.057    0.000 autograd.py:23(make_autograd_impl)
     1152    0.004    0.000    0.040    0.000 cast.py:1293(find_result_type)
     2065    0.004    0.000    0.008    0.000 enum.py:89(__setitem__)
       23    0.004    0.000    0.005    0.000 managers.py:2246(_stack_arrays)
14426/14416    0.004    0.000    0.009    0.000 {method 'extend' of 'list' objects}
     6153    0.004    0.000    0.019    0.000 <frozen importlib._bootstrap_external>:1356(_path_importer_cache)
    13550    0.004    0.000    0.005    0.000 <frozen importlib._bootstrap>:897(__exit__)
     3149    0.003    0.000    0.154    0.000 inspect.py:2998(from_callable)
       89    0.003    0.000    0.016    0.000 conflict.py:27(<setcomp>)
     7168    0.003    0.000    0.006    0.000 numerictypes.py:289(issubclass_)
     3621    0.003    0.000    0.007    0.000 construction.py:693(_sanitize_ndim)
4095/4093    0.003    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:542(_check_name_wrapper)
      576    0.003    0.000   57.060    0.099 modeling_layers.py:50(__call__)
 1395/342    0.003    0.000    0.064    0.000 sre_parse.py:436(_parse_sub)
     3528    0.003    0.000    0.006    0.000 _policybase.py:301(header_source_parse)
     1225    0.003    0.000    0.044    0.000 _ops.py:1249(__getattr__)
    620/5    0.003    0.000    0.010    0.002 module.py:912(_apply)
    17123    0.003    0.000    0.004    0.000 inspect.py:355(istraceback)
     2302    0.003    0.000    0.003    0.000 {method 'remove' of 'list' objects}
    13550    0.003    0.000    0.005    0.000 <frozen importlib._bootstrap>:893(__enter__)
     4452    0.003    0.000    0.179    0.000 <frozen importlib._bootstrap_external>:1431(find_spec)
        1    0.003    0.003    0.006    0.006 extmath.py:1064(_incremental_mean_and_var)
     7283    0.003    0.000    0.015    0.000 <frozen importlib._bootstrap>:173(__exit__)
     1236    0.003    0.000    0.007    0.000 warnings.py:181(_add_filter)
      274    0.003    0.000    0.012    0.000 traceback.py:338(extract)
     1717    0.003    0.000    0.008    0.000 typing.py:267(_remove_dups_flatten)
       36    0.003    0.000    0.003    0.000 concat.py:52(concat_compat)
     2322    0.003    0.000    0.008    0.000 linecache.py:36(getlines)
     1205    0.003    0.000    0.009    0.000 config.py:127(_get_single_key)
    20047    0.003    0.000    0.003    0.000 {built-in method _thread.allocate_lock}
    17118    0.003    0.000    0.004    0.000 inspect.py:365(isframe)
     1152    0.003    0.000    0.014    0.000 indexing.py:782(_maybe_mask_setitem_value)
     1263    0.003    0.000    0.005    0.000 _VF.py:27(__getattr__)
    13230    0.003    0.000    0.003    0.000 inspect.py:1684(_static_getmro)
     1195    0.003    0.000    0.007    0.000 series.py:784(name)
     2392    0.003    0.000    0.010    0.000 _dtype.py:334(_name_includes_bit_suffix)
    19851    0.003    0.000    0.005    0.000 ECS_CA4_P3.py:26(<genexpr>)
       96    0.003    0.000    0.003    0.000 {built-in method torch.tanh}
    16883    0.003    0.000    0.004    0.000 inspect.py:379(iscode)
     1152    0.003    0.000    0.072    0.000 warnings.py:20(_showwarnmsg_impl)
    38516    0.003    0.000    0.003    0.000 {built-in method unicodedata.east_asian_width}
     4494    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:357(__init__)
      137    0.003    0.000    0.268    0.002 __init__.py:267(_make_prim)
        2    0.003    0.002    0.004    0.002 c_parser_wrapper.py:60(__init__)
     1186    0.003    0.000    0.006    0.000 construction.py:766(_try_cast)
     3184    0.003    0.000    0.052    0.000 inspect.py:838(getabsfile)
     2663    0.003    0.000    0.204    0.000 trace_rules.py:2893(load_object)
     5108    0.003    0.000    0.004    0.000 typing.py:1902(get_origin)
  3772/89    0.003    0.000    0.006    0.000 copy.py:128(deepcopy)
     2082    0.003    0.000    0.009    0.000 linecache.py:26(getline)
    29219    0.003    0.000    0.003    0.000 {method 'lower' of 'str' objects}
     1201    0.003    0.000    0.008    0.000 generic.py:807(_set_axis)
    19161    0.003    0.000    0.003    0.000 {method 'get' of 'mappingproxy' objects}
 3522/772    0.003    0.000    2.102    0.003 __init__.py:108(import_module)
 5334/625    0.003    0.000    4.445    0.007 <frozen importlib._bootstrap>:233(_call_with_frames_removed)
     1153    0.003    0.000    0.008    0.000 common.py:635(is_integer_dtype)
     1221    0.003    0.000    0.010    0.000 warnings.py:165(simplefilter)
     2646    0.003    0.000    0.018    0.000 inspect.py:1726(getattr_static)
     6672    0.003    0.000    0.023    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
    23276    0.003    0.000    0.003    0.000 {method 'isidentifier' of 'str' objects}
    13272    0.003    0.000    0.003    0.000 {method 'rfind' of 'str' objects}
       96    0.003    0.000   57.710    0.601 SentenceTransformer.py:1119(forward)
     1205    0.003    0.000    0.004    0.000 config.py:676(_translate_key)
     2198    0.003    0.000    0.004    0.000 series.py:734(name)
     5946    0.003    0.000    0.003    0.000 blocks.py:216(is_extension)
     7095    0.003    0.000    0.008    0.000 base.py:84(<genexpr>)
     8249    0.003    0.000    0.003    0.000 blocks.py:744(dtype)
     1013    0.003    0.000    0.007    0.000 import_utils.py:2056(<listcomp>)
    27072    0.003    0.000    0.003    0.000 {built-in method _stat.S_ISLNK}
    14038    0.003    0.000    0.004    0.000 inspect.py:823(<genexpr>)
     4089    0.003    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:1089(path_stats)
     2646    0.003    0.000    0.008    0.000 inspect.py:1696(_check_class)
     4626    0.003    0.000    0.004    0.000 {built-in method _abc._abc_instancecheck}
     1154    0.003    0.000    0.032    0.000 astype.py:157(astype_array)
     1205    0.003    0.000    0.003    0.000 config.py:635(_get_root)
     1242    0.003    0.000    0.003    0.000 warnings.py:437(__init__)
     3593    0.003    0.000    0.007    0.000 common.py:568(require_length_match)
     1211    0.003    0.000    0.008    0.000 decorators.py:766(__call__)
     2304    0.003    0.000    0.003    0.000 utils.py:123(check_setitem_lengths)
     1158    0.003    0.000    0.008    0.000 blocks.py:276(make_block)
     4092    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:48(_new_module)
    12939    0.003    0.000    0.011    0.000 conflict.py:43(edge)
      311    0.003    0.000    0.003    0.000 {method 'get_slice' of 'builtins.safe_open' objects}
     3061    0.003    0.000    0.128    0.000 posixpath.py:392(realpath)
       96    0.002    0.000    0.002    0.000 {method 'unbind' of 'torch._C.TensorBase' objects}
       69    0.002    0.000    0.008    0.000 request.py:2487(getproxies_environment)
      736    0.002    0.000    0.005    0.000 <frozen zipimport>:64(__init__)
     3405    0.002    0.000    0.007    0.000 dataclasses.py:824(_set_new_attribute)
     9034    0.002    0.000    0.002    0.000 inspect.py:1058(tokeneater)
     1188    0.002    0.000    0.038    0.000 generic.py:511(_validate_dtype)
        1    0.002    0.002    0.020    0.020 _data.py:528(transform)
      401    0.002    0.000    0.019    0.000 _util.py:593(getfullargspec_no_self)
    10273    0.002    0.000    0.003    0.000 sre_parse.py:173(append)
      461    0.002    0.000    0.004    0.000 message.py:462(get)
     1205    0.002    0.000    0.015    0.000 config.py:145(_get_option)
     1170    0.002    0.000    0.004    0.000 generic.py:4421(_check_setitem_copy)
     3957    0.002    0.000    0.003    0.000 codecs.py:309(__init__)
     1550    0.002    0.000    0.006    0.000 inspect.py:1349(formatannotation)
        5    0.002    0.000    0.006    0.001 concat.py:94(concatenate_managers)
    10812    0.002    0.000    0.003    0.000 inspect.py:820(<genexpr>)
    13254    0.002    0.000    0.003    0.000 conflict.py:15(<genexpr>)
     5814    0.002    0.000    0.002    0.000 functools.py:65(wraps)
     1160    0.002    0.000    0.003    0.000 managers.py:1850(from_blocks)
       96    0.002    0.000    0.679    0.007 tokenization_utils_fast.py:512(_batch_encode_plus)
      576    0.002    0.000    3.238    0.006 activations.py:68(forward)
       96    0.002    0.000    0.002    0.000 {built-in method torch.cat}
      594    0.002    0.000    0.003    0.000 __init__.py:1366(_fixupParents)
      774    0.002    0.000    0.012    0.000 <frozen importlib._bootstrap_external>:1587(_fill_cache)
     1919    0.002    0.000    0.009    0.000 inspect.py:3014(replace)
  594/402    0.002    0.000    0.005    0.000 tokenization_utils_base.py:1078(__getattr__)
 3529/772    0.002    0.000    2.100    0.003 <frozen importlib._bootstrap>:1038(_gcd_import)
     4642    0.002    0.000    0.004    0.000 common.py:1279(is_extension_array_dtype)
      769    0.002    0.000    0.004    0.000 pathlib.py:56(parse_parts)
     1179    0.002    0.000    0.005    0.000 inference.py:273(is_dict_like)
    15098    0.002    0.000    0.002    0.000 {method 'rsplit' of 'str' objects}
     1152    0.002    0.000    0.005    0.000 utils.py:290(length_of_indexer)
      192    0.002    0.000    0.008    0.000 generic.py:378(__post_init__)
     7283    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:165(__init__)
     1152    0.002    0.000    0.014    0.000 indexing.py:985(_convert_tuple)
    17258    0.002    0.000    0.002    0.000 {built-in method builtins.id}
     1227    0.002    0.000    0.006    0.000 base.py:7754(maybe_extract_name)
    12474    0.002    0.000    0.003    0.000 _docscrape.py:64(eof)
      735    0.002    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1494(__init__)
     2605    0.002    0.000    0.014    0.000 typing.py:947(__init__)
     6508    0.002    0.000    0.007    0.000 typing.py:137(_type_convert)
     5100    0.002    0.000    0.003    0.000 typing_extensions.py:172(_should_collect_from_parameters)
        1    0.002    0.002    0.002    0.002 {built-in method torch._C._c10d_init}
     9586    0.002    0.000    0.003    0.000 _ops.py:763(__hash__)
     5879    0.002    0.000    0.003    0.000 common.py:1272(is_1d_only_ea_dtype)
     3510    0.002    0.000    0.002    0.000 blocks.py:294(make_block_same_class)
     1152    0.002    0.000    0.002    0.000 warnings.py:403(__init__)
     4626    0.002    0.000    0.006    0.000 abc.py:117(__instancecheck__)
      400    0.002    0.000    0.011    0.000 inspect.py:3206(__str__)
     3562    0.002    0.000    0.003    0.000 dataclasses.py:448(_field_init)
       96    0.002    0.000    0.004    0.000 functional.py:1698(norm)
      735    0.002    0.000    0.015    0.000 <frozen importlib._bootstrap_external>:1343(_path_hooks)
